鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
三重區,房地(土地+建物),新北市三重區重陽路一段１號二十樓之六,6.43,商,,,1101115,土地1建物1車位0,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851017,96.53,3,2,1,有,有,13800000,142961,,0.0,0,陽台外推；其他增建；,RPRNMLOKKIGGFGF18EA,78.39,10.12,0.0,有,0522
三重區,房地(土地+建物),新北市三重區環河南路１７號十樓之一,4.43,商,,,1101019,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890827,52.24,1,1,1,有,有,7480000,143185,,0.0,0,,RPSNMLOKKIGGFGF28EA,37.07,0.0,0.0,有,
三重區,房地(土地+建物)+車位,新北市三重區集仁街１２４號六樓,17.29,住,,,1101018,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961023,127.68,3,2,1,有,有,14700000,145060,坡道平面,40.13,2000000,夾層；其他增建；,RPTNMLOKKIGGFGF38EA,57.3,4.52,0.0,有,0523
三重區,房地(土地+建物),新北市三重區五華街７３之１號五樓,13.4,住,,,1101112,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731029,58.06,1,1,1,有,無,5880000,101275,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPUNMLOKKIGGFGF48EA,52.79,5.27,0.0,無,0524
三重區,房地(土地+建物),新北市三重區仁愛街１９２巷１５號四樓,23.14,都市：其他:住宅區,,,1101109,土地3建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850322,95.43,2,2,2,有,無,12500000,130986,,0.0,0,陽台外推；其他增建；,RPWNMLOKKIGGFGF68EA,75.53,7.28,0.0,有,
中和區,土地,中原段67地號,408.88,工,,,1101118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000000,146742,,0.0,0,,RPWNMLOKKIGGFHF78EA,0.0,0.0,0.0,無,0525
樹林區,土地,西園段1840地號,5.14,,一般農業區,甲種建築用地,1101207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,310000,60311,,0.0,0,未登記建物；,RPTPMLOKKIGGFIF78EA,0.0,0.0,0.0,無,0526
永和區,土地,民治段393地號,20.5,都市：其他:道路用地,,,1101203,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1254517,61196,,0.0,0,,RPRSMLPKKIGGFHF88EA,0.0,0.0,0.0,無,0527
樹林區,房地(土地+建物)+車位,新北市樹林區鎮前街４２５巷１２號二樓,20.52,住,,,1101031,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820911,156.39999999999998,3,2,2,有,有,12000000,76726,坡道平面,0.0,1500000,陽台外推；其他增建；,RPUOMLPKKIGGFIF88EA,83.59,9.73,0.0,有,
中和區,土地,華新段458地號,11.35,都市：其他:道路用地,,,1101207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1040000,91630,,0.0,0,,RPQTMLPKKIGGFHF88EA,0.0,0.0,0.0,無,0528
中和區,土地,華新段398地號,31.58,都市：其他:住宅區,,,1101207,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8110000,256808,,0.0,0,,SPQTMLPKKIGGFHF98EA,0.0,0.0,0.0,無,0529
中和區,房地(土地+建物),新北市中和區建康路２１８號十二樓,27.13,住,,,1101116,土地1建物1車位0,十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1080225,210.76000000000002,4,2,2,有,有,29660000,140729,,0.0,0,含裝潢費2300000元；,RPRNMLPKKIGGFHF38EA,125.1,24.39,0.0,有,
中和區,車位,新北市中和區建康路１８２號二樓等,2.73,住,,,1101116,土地1建物1車位1,,,其他,,,,37.71,0,0,0,有,有,1900000,,坡道平面,37.71,1900000,僅車位交易；,RPSNMLPKKIGGFHF48EA,0.0,0.0,0.0,有,0027
中和區,房地(土地+建物),新北市中和區景平路２５９巷２３號四樓,35.53,住,,,1101113,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0650303,111.02,4,3,3,有,無,13600000,122500,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPTNMLPKKIGGFHF58EA,88.16,22.86,0.0,無,0531
中和區,房地(土地+建物)+車位,新北市中和區圓通路４１７之３３號六樓,22.03,住,,,1101031,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870702,125.13,3,2,2,有,有,14800000,124772,坡道平面,26.55,2500000,陽台外推；其他增建；,RPUNMLPKKIGGFHF68EA,68.37,8.12,0.0,有,
中和區,房地(土地+建物),新北市中和區水源路１３６巷１６號五樓,25.42,住,,,1101029,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741102,82.9,3,2,2,有,無,13110000,158142,,0.0,0,陽台外推；頂樓加蓋；,RPVNMLPKKIGGFHF78EA,74.77,8.13,0.0,無,
永和區,房地(土地+建物),新北市永和區竹林路１７９巷２號五樓之六,18.96,住,,,1101122,土地1建物1車位0,五層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660512,118.85,3,2,2,有,有,19000000,159865,,0.0,0,陽台外推；其他增建；,RPROMLPKKIGGFHF48EA,118.85,0.0,0.0,有,
永和區,房地(土地+建物),新北市永和區保平路１０５號二樓,26.47,商,,,1101003,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0621009,95.73,4,2,1,有,無,13400000,139977,,0.0,0,,RPSOMLPKKIGGFHF58EA,88.91,6.82,0.0,無,
中和區,土地,橫路段726地號,728.73,都市：其他:保護區,,,1101201,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4215993,5785,,0.0,0,,RPWUMLOKKIGGFHF86EA,0.0,0.0,0.0,無,
中和區,土地,橫路段553地號,15.96,都市：其他:保護區,,,1101201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60642,3800,,0.0,0,,RPXUMLOKKIGGFHF96EA,0.0,0.0,0.0,無,0532
中和區,土地,橫路段553-1地號,10.6,都市：其他:保護區,,,1101201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40278,3800,,0.0,0,,RPOVMLOKKIGGFHF78EA,0.0,0.0,0.0,無,0533
中和區,土地,橫路段641-4地號,12.2,都市：其他:保護區,,,1101201,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46378,3801,,0.0,0,,RPRVMLOKKIGGFHF09EA,0.0,0.0,0.0,無,0534
中和區,土地,橫路段641-3地號,59.61,都市：其他:保護區,,,1101201,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,226519,3800,,0.0,0,,RPSVMLOKKIGGFHF56EA,0.0,0.0,0.0,無,0535
中和區,土地,三民段951-1地號,489.87,都市：其他:道路用地,,,1101119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40295925,82258,,0.0,0,包含公共設施保留地用地；,RPQNMLPKKIGGFHF28EA,0.0,0.0,0.0,無,
中和區,土地,員山段863-2地號,162.04,,,,1101213,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8246507,50892,,0.0,0,包含公共設施保留地用地；,RPPNMLQKKIGGFHF28EA,0.0,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區水源路３６巷５號二樓,43.73,住,,,1101202,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671016,93.6,3,1,1,有,無,5976643,63853,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKKIGGFHF38EA,93.6,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區連城路４２８巷１６弄７號三樓,24.75,住,,,1101206,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690314,88.25,3,2,1,有,無,8000000,90652,,0.0,0,,RPRNMLQKKIGGFHF48EA,88.25,0.0,0.0,無,
中和區,土地,正南段238地號,70.18,都市：其他:道路用地,,,1101126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5565274,79300,,0.0,0,包含公共設施保留地用地；,RPSNMLQKKIGGFHF58EA,0.0,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區安平路６９號二樓之三,14.4,住,,,1101105,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850325,120.62,3,2,2,有,有,15300000,126845,,0.0,0,夾層；其他增建；含租約；,RPTNMLQKKIGGFHF68EA,60.64,15.66,0.0,有,
中和區,房地(土地+建物),新北市中和區圓通路１３５號六樓之一,13.72,住,,,1101101,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840516,92.08999999999999,2,2,1,有,有,12700000,137909,,0.0,0,其他增建；,RPUNMLQKKIGGFHF78EA,63.8,8.05,0.0,有,
永和區,房地(土地+建物)+車位,新北市永和區安樂路３０８號七樓之五,19.74,住,,,1101025,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840802,158.18,4,2,2,有,有,22450000,141927,坡道平面,0.0,2500000,其他增建；,RPQOMLQKKIGGFHF48EA,80.97,10.82,0.0,有,
永和區,房地(土地+建物),新北市永和區保生路２２巷１９弄２２號五樓,9.31,都市：其他:住宅區,,,1101109,土地2建物1車位0,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850322,98.95,2,2,1,有,有,15900000,160687,,0.0,0,,RPROMLQKKIGGFHF58EA,80.78,9.26,0.0,有,
永和區,房地(土地+建物),新北市永和區安樂路１４４巷２１之２號五樓,24.16,住,,,1101111,土地3建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690521,82.45,3,2,1,有,無,12000000,145543,,0.0,0,,RPSOMLQKKIGGFHF68EA,82.45,0.0,0.0,無,
永和區,土地,林森段199地號,2.08,都市：其他:道路用地,,,1101210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,118100,56779,,0.0,0,,RPTOMLQKKIGGFHF78EA,0.0,0.0,0.0,無,
中和區,土地,華新段347-1地號,65.2,都市：其他:道路用地,,,1101210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7432800,114000,,0.0,0,包含公共設施保留地用地；,RPUQMLQKKIGGFHF09EA,0.0,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區圓通路３３５巷５３號三樓,24.65,住,,,1101111,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721021,98.26,3,2,2,有,無,8000000,81417,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPPNMLRKKIGGFHF38EA,80.16,18.1,0.0,無,
永和區,房地(土地+建物),新北市永和區信義路２５巷３０弄８號六樓,21.62,住,,,1101114,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1030128,125.57000000000001,3,2,2,有,有,23100000,183961,,0.0,0,陽台外推；,RPROMLRKKIGGFHF68EA,60.42,11.84,0.0,有,
樹林區,房地(土地+建物),新北市樹林區佳園路二段１５５號,5641.76,,一般農業區,丁種建築用地,1100806,土地4建物2車位0,全,五層,透天厝,工業用,鋼骨造,0871001,11630.04,0,0,0,無,無,554249926,47657,,0.0,0,,RPOPMLPKKIGGFIF38EA,11356.73,273.31,0.0,有,
樹林區,土地,北園段1447地號,2078.57,,一般農業區,農牧用地,1100806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,78750074,37887,,0.0,0,,RPPPMLPKKIGGFIF48EA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街１８之３號,19.22,住,,,1080228,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,97.25,2,2,1,有,有,6800000,71672,坡道機械,14.93,900000,預售屋、或土地及建物分件登記案件；,RPWOMLQKKIGGFIF56EA,50.15,3.51,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０之１號四樓,27.63,住,,,1080419,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,133.48,3,2,2,有,有,8780000,66470,坡道機械,14.93,900000,預售屋、或土地及建物分件登記案件；,RPXOMLQKKIGGFIF66EA,62.58,14.69,0.0,有,
樹林區,房地(土地+建物),新北市樹林區中和街２０之２號四樓,27.56,住,,,1080326,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,118.55,3,2,2,有,有,8250000,69591,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOPMLQKKIGGFIF48EA,62.58,14.69,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０之１號五樓,27.71,住,,,1080409,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,160.16,3,2,2,有,有,9480000,68579,坡道平面,41.61,1350000,預售屋、或土地及建物分件登記案件；,RPPPMLQKKIGGFIF58EA,62.58,14.69,0.0,有,
樹林區,房地(土地+建物),新北市樹林區中和街１８之３號五樓,20.78,住,,,1080413,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,89.4,2,2,1,有,有,6350000,71029,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQPMLQKKIGGFIF68EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０之２號二樓,27.71,住,,,1080616,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,144.28,3,2,2,有,有,9200000,66639,坡道平面,25.73,1300000,預售屋、或土地及建物分件登記案件；,RPRPMLQKKIGGFIF78EA,62.58,14.69,0.0,有,
樹林區,房地(土地+建物),新北市樹林區中和街１８之３號二樓,20.78,住,,,1080506,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,89.4,2,2,1,有,有,5910000,66107,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSPMLQKKIGGFIF88EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０之１號三樓,27.63,住,,,1080612,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,133.48,3,2,2,有,有,9030000,68579,坡道機械,14.93,900000,預售屋、或土地及建物分件登記案件；,RPTPMLQKKIGGFIF98EA,62.58,14.69,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街１８之２號三樓,20.86,住,,,1080626,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,104.33000000000001,2,2,1,有,有,7000000,68233,坡道機械,14.93,900000,預售屋、或土地及建物分件登記案件；,RPXPMLQKKIGGFIF76EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物),新北市樹林區中和街１８之３號三樓,20.78,住,,,1080628,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,89.4,2,2,1,有,有,6160000,68904,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOQMLQKKIGGFIF58EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街１８之２號四樓,20.86,都市：其他:住宅區,,,1090409,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,104.33000000000001,2,2,1,有,有,7400000,72707,坡道機械,14.93,900000,預售屋、或土地及建物分件登記案件；,RPQQMLQKKIGGFIF78EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０號五樓,27.72,住,,,1080320,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,146.16,3,2,2,有,有,9650000,70393,坡道平面,27.54,1300000,預售屋、或土地及建物分件登記案件；,RPRQMLQKKIGGFIF88EA,62.56,14.75,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街１８之１號五樓,20.86,住,,,1080518,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,104.33000000000001,2,2,1,有,有,7070000,69016,坡道機械,14.93,900000,預售屋、或土地及建物分件登記案件；,RPSQMLQKKIGGFIF98EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物),新北市樹林區中和街２０之２號五樓,27.56,住,,,1080717,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,118.55,3,2,2,有,有,8390000,70772,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTQMLQKKIGGFIF09EA,62.58,14.69,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０之３號五樓,27.72,住,,,1080306,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,146.16,3,2,2,有,有,9770000,71404,坡道平面,27.54,1300000,預售屋、或土地及建物分件登記案件；,RPUQMLQKKIGGFIF56EA,62.56,14.75,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０號六樓,27.72,住,,,1080306,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,146.16,3,2,2,有,有,9720000,70983,坡道平面,27.54,1300000,預售屋、或土地及建物分件登記案件；,RPXQMLQKKIGGFIF86EA,62.56,14.75,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０之１號六樓,27.63,住,,,1080628,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,133.48,3,2,2,有,有,9230000,70266,坡道機械,14.93,900000,預售屋、或土地及建物分件登記案件；,RPPRMLQKKIGGFIF78EA,62.58,14.69,0.0,有,
樹林區,房地(土地+建物),新北市樹林區中和街１８號六樓,20.78,住,,,1080511,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,89.4,2,2,1,有,有,6400000,71588,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQRMLQKKIGGFIF88EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物),新北市樹林區中和街１８之３號六樓,20.78,住,,,1080315,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,89.4,2,2,1,有,有,6490000,72595,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTRMLQKKIGGFIF56EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０之１號七樓,27.63,住,,,1080609,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,134.54,3,2,2,有,有,9380000,69850,坡道機械,16.0,1100000,預售屋、或土地及建物分件登記案件；,RPURMLQKKIGGFIF66EA,62.58,14.69,0.0,有,
鶯歌區,土地,三鶯段207地號,1919.85,,河川區,農牧用地,1101123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12479025,6500,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPVRMLQKKIGGFIF76EA,0.0,0.0,0.0,無,
三峽區,土地,插角段內插角小段54-31地號,165.0,,森林區,農牧用地,1101130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,1818,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXRMLQKKIGGFIF96EA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街２０之１號八樓,27.63,住,,,1080622,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,134.54,3,2,2,有,有,9530000,71115,坡道機械,16.0,1100000,權利移轉價格970萬，讓渡日期:110/6/29。預售屋、或土地及建物分件登記案件；,RPRSMLQKKIGGFIF09EA,62.58,14.69,0.0,有,
樹林區,房地(土地+建物),新北市樹林區中和街１８之１號八樓,20.78,住,,,1080312,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,89.4,2,2,1,有,有,6580000,73602,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTSMLQKKIGGFIF66EA,50.15,8.12,0.0,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中和街１８之２號八樓,20.86,住,,,1080305,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,104.33000000000001,2,2,1,有,有,7480000,73602,坡道機械,14.93,900000,預售屋、或土地及建物分件登記案件；,RPUSMLQKKIGGFIF76EA,50.15,8.12,0.0,有,
